Type,ParentGroupedProductId - SKIP,Name,ShortDescription,FullDescription,Published,SKU,downloadable,TaxStatus,TaxClass,manage_stock,stock,DisplayStockAvailability - SKIP,DisplayStockQuantity - SKIP,MinStockQuantity - SKIP,Backorders allowed,Low stock amount,BackorderMode - SKIP,AllowBackInStockSubscriptions - SKIP,OrderMinimumQuantity,OrderMaximumQuantity,AllowedQuantities - SKIP,AllowAddingOnlyExistingAttributeCombinations - SKIP,NotReturnable - SKIP,regular_price,OldPrice - SKIP,Weight,Length,Width,Height,Categories
Simple Product,0,"Warrior Heroes: By Land, By Air, By Sea","Warrior Heroes: By Land, By Air, By Sea (CD)","<p><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 9pt; color: #000000;"">“The Greatest Generation,” those who served in World War II quickly and stoically answered the call to serve, willing to lay everything on the line for freedom. They are now dying at a rate of hundreds a day. But through our WallBuilders’ Live radio program, we have been able to preserve the heart-warming stories of a number of them. We are excited to share their often untold stories with you and hope that you will be inspired as they retell their adventures and sacrifi ces.</span></p>
<p><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 9pt; color: #000000;"">Audio CD. </span></p>
<p><span style=""color: #000000;""><strong> </strong></span></p>",1,CD29,no,taxable,media,yes,1356,TRUE,FALSE,0,yes,30,Allow Qty Below0 And Notify Customer,FALSE,1,10000,,FALSE,FALSE,11.99,0,0.7,0.56,5.31,7.5,Browse All;CDs;School Resources;
Simple Product,1822,Washington & Troops Crossing the Delaware (100 pieces),Puzzle,"<p>This puzzle is of one of the most recognizable patriotic paintings of the American Revolution is that of General George Washington and his troops crossing the Delaware River on a freezing Christmas night in 1776. (It also contains a special insert filled with historical facts about the difficult crossing and those involved in it.)</p>
<p>100 pieces. 13""x19""</p>
<p><strong>Case Lot:</strong> 12</p>",1,PZ03,no,taxable,media,yes,545,TRUE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,9.99,0,1.1,2.25,12.25,10.25,"Browse All;Games, Puzzles & More;PRESIDENTS DAY;MediaMailSuppress;BACK TO SCHOOL SALE;School Resources;"
Simple Product,0,Washington & Troops Crossing the Delaware (Bargain Bin 100 piece puzzle),Puzzle,"<p>This puzzle is of one of the most recognizable patriotic paintings of the American Revolution is that of General George Washington and his troops crossing the Delaware River on a freezing Christmas night in 1776. (It also contains a special insert filled with historical facts about the difficult crossing and those involved in it.)</p>
<p>100 pieces. 13""x19""</p>
<p> </p>",0,PZ03Z,no,taxable,media,yes,0,TRUE,TRUE,0,no,0,No Backorders,FALSE,1,10000,,FALSE,FALSE,10.95,0,1.1,2.25,12.25,10.25,MediaMailSuppress;Bargain Bin;
Simple Product,0,"Washington, D.C. Puzzle Book (NWB06)",paperback,"<p><em><span style=""font-size: 12pt;""><strong>Washington, D.C. Puzzle Book</strong></span></em><br /> <br /><span style=""font-size: 10pt;""> How many monuments are in Washington, D.C.? Who was the first president to live in the White House? How many presidents have monuments commemorating them? Tour your way through Washington, D.C., and discover the answers to these questions and many others as you solve various types of puzzles. Read about the people, places and events that add to the rich history of our Capital city.</span></p>
<p> </p>
<p><span style=""color: #000000; font-size: x-small;"">28 pages<br /> <span style=""color: #000000; font-size: x-small;"">ISBN-13: <span id=""ctl00_wpm_SearchPage_ctl03_ProductList_ctl00_cw_Product6_lbFieldCSS"" class=""productattributes"">978-0-9844156-0-2</span><br /> </span><br /></span></p>",1,NWB06,no,taxable,media,yes,9,FALSE,FALSE,0,yes,0,Allow Qty Below0 And Notify Customer,FALSE,1,10000,,FALSE,FALSE,3.99,0,0.13,0.125,8.5,5.5,"Browse All;BACK TO SCHOOL SALE;Games, Puzzles & More;Books;"
Simple Product,0,We the People Game (G01),Board Game,"<div id=""stcpDiv"" style=""position: absolute; top: -1999px; left: -1988px;"">We the People Fight Tyranny Game is the only history and government curriculum that you PLAY. Through 100s of stories from American and World history, players learn and discuss the critical lessons of liberty and tyranny. Expand your understanding of the Constitution and how it applies today. Discover the heroes and tyrants, the documents and events, the people and faith, and the constitutional and unconstitutional decisions that have changed and are still changing the world.<br /> <br /> The laugh-out-loud humor of the game board and the “Social Justice” cards illustrate the consequences of big, progressive government so players can clearly recognize modern-day tyranny. Realizing the difference between big and limited forms of government motivates people to preserve and defend liberty.<br /> <br /> It’s time to “make a dent in the universe” by using stories from American and World history to ingrain Constitutional principles of freedom into our kids. Start teaching and learning history the FUN way. Grab some snacks! Play the game! Share some laughs! Have a discussion….and RESTORE America!<br /> <br /> <br /><br />
<ul>
<li>700 game cards</li>
<li>25 x 25 inch giant game board</li>
<li>50 sheet score pad</li>
<li>8 pawns</li>
<li>2 dice &amp; 1 set of rules</li>
</ul>
- See more at: http://marketplace.theblaze.com/for-the-family/toys-games/we-the-people-fight-tyranny-game.html#sthash.RUdcxkRR.dpuf</div>
<p><strong><em>We the People</em> Game</strong> (Third Edition) is the only history and government curriculum that you PLAY. Through 100s of stories from American and World history, players learn and discuss the critical lessons of liberty and tyranny. Expand your understanding of the Constitution and how it applies today. Discover the heroes and tyrants, the documents and events, the people and faith, and the constitutional and unconstitutional decisions that have changed and are still changing the world.<br /><br />The laugh-out-loud humor of the game board and the “Social Justice” cards illustrate the consequences of big, progressive government so players can clearly recognize modern-day tyranny. Realizing the difference between big and limited forms of government motivates people to preserve and defend liberty.<br /><br />It’s time to “make a dent in the universe” by using stories from American and World history to ingrain Constitutional principles of freedom in our children. Start teaching and learning history the FUN way. Grab some snacks! Play the game! Share some laughs! Have a discussion….and RESTORE America!<br /><br /><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/content/images/uploaded/Gameboard.jpg"" alt="""" width=""262"" height=""262"" /></p>
<p><strong>Game Specifications:</strong></p>
<ul>
<li>500 history cards</li>
<li>100+ social justice cards</li>
<li>70 disappoint Big Brother cards</li>
<li>25 x 25 inch giant game board</li>
<li>50 sheet score pad</li>
<li>8 pawns</li>
<li>2 dice &amp; 1 set of rules<br /><br /></li>
</ul>
<p> </p>",1,G01,no,taxable,media,yes,11,TRUE,FALSE,0,yes,2,Allow Qty Below0 And Notify Customer,FALSE,1,200,,FALSE,FALSE,58,0,4.5,11.625,11.625,3,"Other;Browse All;Games, Puzzles & More;MediaMailSuppress;School Resources;"
Simple Product,0,William Boykin (mp3),Digital Download of William Boykin at 2012 PFLC.,,0,DDPFLC10,yes,taxable,media,no,4981,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,4.95,0,0,0,0,0,"Browse All;Digital Downloads (MP3s, MP4s & PDFs);"
Simple Product,0,William Bradford: Plymouth's Rock (HYB33),William Bradford Biography,"<p><span style=""font-size: small;"">Part of our Hall of Heroes Series.<br /><span style=""font-size: small;"">A Providential View of American History. <br /><br /></span></span></p>
<p><strong><span style=""font-size: medium;""><em><span class=""ProductNameText"">William Bradford: Plymouth's Rock</span> (Heroes of History)</em></span></strong></p>
<p><span style=""font-weight: normal;""><span style=""color: #000000; font-size: small;"">William Bradford (1590-1657) grew up in a small town in England during a time of upheaval and opportunity. Together with a group of Separatits, William escaped England to establish a new life in Holland and finally set out on the <em>Mayflower</em> on a perilous voyage across the Atlantic Ocean. The New World beckoned as a land of freedom and possibility. Yet wild waters, icy winters, Indian attacks, starvation, and treason threatened the European settlers' very existence. Through William's vision and steadfast leadership, the people of Plymouth Colony would endure, their future descendants forming the cornerstone of a great nation.<br /><br /></span><span style=""font-size: small;"">The stories of <span style=""font-style: italic;"">Heroes of History </span>are told in an engaging narrative format, where related history, geography, government, and science topics come to life and make a lasting impression.</span> <br /></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br />200 pages, Paperback<br />Ages: 10+<br /></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br />ISBN 13: 978-1-62486-092-8<span style=""color: #000000; font-size: x-small;""><br /> </span><br /></span></p>",1,HYB33,no,taxable,media,yes,17,FALSE,FALSE,0,yes,0,Allow Qty Below0 And Notify Customer,FALSE,1,10000,,FALSE,FALSE,9.99,0,0.4438,0.625,5.25,8,Browse All;Thanksgiving;THANKSGIVING;American Heroes;Biographies: Hall of Heroes;
Simple Product,0,William Jennings Bryan:Golden-Tongued Orator (HHB21),William Jennings Bryan Biography (Book),"<p><span style=""font-size: small;"">Part of our Hall of Heroes Series.<br /><span style=""font-size: small;"">A Providential View of American History. <br /><br /></span></span></p>
<p><strong><span style=""font-size: medium;""><em>William Jennings Bryan: Golden-Tongued Orator<br /></em></span></strong></p>
<p><span style=""color: #000000; font-size: small;"">Every member of Congress was in his place. The gallery was crowded and people stood along the walls and jammed the hallways. William Jennings Bryan was about to speak. He stood tall and strong, a handsome figure, smartly dressed, in western boots.</span></p>
<p><span style=""color: #000000; font-size: small;"">Everywhere Bryan spoke, excited crowds cheered and applauded. He was called the golden-tongued orator yet he was known as the Great Commoner, fighting for the common people against the power of big corporation and monopolies, fighting against evils in society and government.</span></p>
<p><span style=""color: #000000; font-size: small;"">Bryan could help even the children in his audiences to understand the big issues. ""When you buy one dollar's worth of starch,"" he said in a farming town, ""you pay sixty cents for the starch and forty cents for the trusts and the tariff.""</span></p>
<p><span style=""color: #000000; font-size: small;"">As a schoolboy, Bryan failed to place at all in the first speech contest he entered. Practicing in the fields and woods, speaking with pebbles in his mouth as he heard Demosthenes of ancient Greece had done, planning all year long for upcoming contests, he began to win prizes. While still a youth, he determined to emulate Cicero and use what eloquence and power he might attain, not for himself, but for those who were oppressed. And throughout his life he held to that decision.</span></p>
<p><span style=""color: #000000; font-size: small;"">A great Christian and a great American, William Jennings Bryan left an indelible mark upon America and upon the world.</span></p>
<p><span style=""color: #000000; font-size: x-small;""><br />163 pages, Paperback</span></p>
<p><span style=""color: #000000; font-size: x-small;""><br /> </span><span style=""color: #000000; font-size: x-small;"">ISBN-10: 0-88062-160-5<br /> ISBN-13: 978-0-88062-160-1</span></p>",1,HHB21,no,taxable,media,yes,18,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,8.99,0,0.4438,0.4375,5.25,8.25,Browse All;American Heroes;Biographies: Hall of Heroes;
Simple Product,0,William Penn:Liberty and Justice for All (HYB34),William Penn Biography,"<p><span style=""font-size: small;"">Part of our Hall of Heroes Series.<br /><span style=""font-size: small;"">A Providential View of American History. <br /><br /></span></span></p>
<p><strong><span style=""font-size: medium;""><em><span class=""ProductNameText"">William Penn: Liberty and Justice for All</span> (Heroes of History)</em></span></strong></p>
<p><span style=""font-weight: normal;""><span style=""color: #000000; font-size: small;"">William Penn (1644-1718) worked passionately for religious freedom in a world where freedoms were subject to the whims of rulers. With the favor William's father enjoyed in the British royal court, all William had to do was show himself to be a faithful royalist, and wealth and privilege would be his. Instead, he chose to follow his conscience–to expulsion from university, disinheritance, imprisonment, and the threat of death. When this Quaker reformer secured a land grant in America, he laid for Pennsylvania a foundation of liberty, jusitice, fairness, and tolerance that would later guide the drafting of the Constitution of the United States. <br /><br /></span><span style=""font-size: small;"">The stories of <span style=""font-style: italic;"">Heroes of History </span>are told in an engaging narrative format, where related history, geography, government, and science topics come to life and make a lasting impression.</span> <br /></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br />197 pages, Paperback<br />Ages: 10+<br /></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br />ISBN 13: 978-1-883002-82-4<span style=""color: #000000; font-size: x-small;""><br /> </span><br /></span></p>",1,HYB34,no,taxable,media,yes,19,FALSE,FALSE,0,yes,0,Allow Qty Below0 And Notify Customer,FALSE,1,10000,,FALSE,FALSE,9.99,0,0.4438,0.625,5.25,8,Browse All;American Heroes;Biographies: Hall of Heroes;
Simple Product,2104,Wives of the Signers (B18),Wives of the Signers (Book),"<p>Originally penned in 1912, this historical reprint showcases individual portraits of the fiercely courageous women who endured tremendous hardship as their husbands fought to build an independent nation. Women such as Abigail Adams, Dorothy Quincy Hancock, and Julia Stockton Rush contributed their wisdom, strength, and loyalty to the cause of the Revolution, shaping history as a result.</p>
<p>283 pages. Paperback.</p>
<p><strong>Case Lot:</strong> 32</p>",1,B18,no,taxable,media,yes,1476,TRUE,FALSE,0,yes,100,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,9.99,10.95,0.8188,0.75,5.5,8.5,Browse All;Books;BACK TO SCHOOL SALE;FLASH SALE;Historical Reprints;INDEPENDENCE DAY SALE;CHRISTMAS SHOP;
Simple Product,0,Wives of the Signers (Bargain Bin Book),Wives of the Signers(Book),"<p>Originally penned in 1912, this historical reprint showcases individual portraits of the fiercely courageous women who endured tremendous hardship as their husbands fought to build an independent nation. women such as Abigail Adams, Dorothy Quincy Hancock, and Julia Stockton Rush contributed their wisdom,strength, and loyalty to the cause of the Revolution, shaping history a a result.</p>
<p>283.pages.paperback.</p>",0,B18Z,no,taxable,media,yes,0,TRUE,FALSE,0,no,0,No Backorders,FALSE,1,10000,,FALSE,FALSE,10.95,0,0.83,0.75,5.5,8.5,Bargain Bin;
Simple Product,0,Women in History Package (CCAT16WIH),Christmas Sale,"<p><span style=""color: #000000;""><strong><span style=""font-size: medium;""><em><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 12pt;"">Women in History Package</span><br /></em></span></strong></span></p>
<p><span style=""font-size: 10pt; font-family: tahoma,arial,helvetica,sans-serif; color: #000000;"">Save over $20!<br /></span></p>
<p><span style=""font-size: 9pt; font-family: verdana,geneva;""><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;""><strong><span style=""color: #000000;"">Package Includes the Following:</span></strong></span><br /></span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 10pt;""><strong><em><a href=""https://shop.wallbuilders.com/abigail-adams-first-lady-of-faith-courage"" target=""_blank"">Abigail Adams: First Lady of Faith &amp; Courage</a><br /></em></strong></span></p>
<p><span style=""font-size: 9pt;""><em><strong><span style=""color: #000000;"">She wrote:</span></strong><span style=""color: #000000;""><br /> &nbsp;<br /> </span></em><span style=""color: #000000;""><strong><span style=""text-decoration: underline;"">On her husband's election to the Presidency:</span></strong></span><span style=""color: #000000;""> ""And now, O Lord, My God, Thou has made Thy servant ruler over the people. Give unto him an understanding heart that he may know how to go out and come in before this great people; that he may discern between good and bad . . . ""<br />&nbsp;<br /> <span style=""text-decoration: underline;""><strong>On Politics:</strong></span> ""That cannot be politically right which is morally wrong.""<br />&nbsp;<br /> <span style=""text-decoration: underline;""><strong>On the need for Christian society:</strong></span> ""I am no friend of bigotry, yet I think the freedom of inquiry, and the general toleration of religious sentiments, have been, like all other good things, perverted, and, under their shelter, deism, and even atheism, have found refuge."" <br />&nbsp;<br /> <span style=""text-decoration: underline;""><strong>On the issue of slavery:</strong></span> ""I have sometimes been ready to think that the passion for Liberty cannot be equally strong in the breasts of those who have been accustomed to deprive their fellow Creatures of theirs. Of this I am certain that it (slavery) is not founded upon that generous and Christian principle of doing to others as we would that others should do unto us."" <br />&nbsp;<br /> <strong><span style=""text-decoration: underline;"">On Living the Christian Life:</span></strong> ""The race is not to the swift, nor the battle to the strong, but the God of Israel is He that giveth strength and power unto His people.""</span></span></p>
<p><span style=""font-size: 9pt;""><strong><em><a href=""https://shop.wallbuilders.com/florence-nightingale-gods-servant-at-the-battlefield"" target=""_blank"">Florence Nightingale: God's Servant at the Battlefield</a></em></strong></span></p>
<p><span style=""font-size: 9pt;"">Florence went against the wishes of her wealthy parents and defied social custom when she took up a career that no respectable woman of that day would even consider. She became a nurse.</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 9pt;"">History knows her now as ""The Lady with the Lamp."" Night after night she walked among the cots of wounded soldiers, carrying her kerosene lamp to light the darkness and wearing her cape to keep out the cold. She was always ready to bandage the wounds of a bleeding soldier, give a drink of water to a thirsty patient, or write a letter home for a private on his deathbed.</span></p>
<p><span style=""font-size: 9pt;""><span style=""color: #000000;"">Up until Florence's time, the hospitals in England were a disgrace. Could she better conditions? She would have to overcome the resistance of high officials, the apathy of the public, and even the ignorance of doctors. Throughout her life, Florence remembered the entry in her diary when she was still a girl: ""God spoke to me and called me to His service.""</span></span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;""><a href=""https://shop.wallbuilders.com/harriet-tubman-freedombound"" target=""_blank""><strong><em><span class=""ProductNameText"">Harriet Tubman: Freedombound</span>&nbsp;(Heroes of History)</em></strong></a></span></p>
<p><span style=""color: #000000; font-size: 10pt; font-family: tahoma,arial,helvetica,sans-serif;""><span style=""color: #000000;"">Even death threats could not stop this daring runaway slave from conducting hundreds of slaves to freedom on the Underground Railroad as the nation spiraled into Civil War. (1820-1913)<br /><br /></span>The stories of <span style=""font-style: italic;"">Heroes of History </span>are told in an engaging narrative format, where related history, geography, government, and science topics come to life and make a lasting impression. <br /></span></p>
<p><a href=""https://shop.wallbuilders.com/laura-ingalls-wilder-a-storybook-life"" target=""_blank""><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 9pt;""><strong><em><span class=""ProductNameText"">Laura Ingalls Wilder: A Storybook Life</span>&nbsp;(Heroes of History)</em></strong></span></a></p>
<p><span style=""font-weight: normal; font-family: tahoma,arial,helvetica,sans-serif; font-size: 9pt;""><span style=""color: #000000;"">From the big woods of Wisconsin to the Indian country of the Great Plains, new adventures and landscapes filled the rich childhood of Laura Ingalls Wilder. On a frontier steeped in both danger and great possibility, Laura would grow up to witness firsthand the rapid transformation of the West as pioneers and covered wagons gave way to farms, towns, and railroads.<br /> </span></span></p>
<p><span style=""color: #000000; font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;""><span style=""font-weight: normal;""><span style=""color: #000000;"">A pioneer, teacher, farmer's wife, and storyteller, Laura Ingalls Wilder experienced one of the most exciting times in American history - history that this gifted writer brought to life for millions and preserved for generations to come. (1867 - 1957)<br /><br /></span>The stories of <span style=""font-style: italic;"">Heroes of History </span>are told in an engaging narrative format, where related history, geography, government, and science topics come to life and make a lasting impression. </span></span></p>
<p><span style=""font-size: 9pt;""><strong><em><a href=""https://shop.wallbuilders.com/susanna-wesley-mother-of-john-charles"" target=""_blank"">Susanna Wesley: Mother of John &amp; Charles</a><br /></em></strong></span></p>
<p><span style=""font-size: 9pt;"">Susanna, the twenty-fifth child in her family, prayed daily, ""Dear God, guide me. Make my life count."" But God's answer seemed to be ""<em>Wait.</em>"" So Susanna waited. And in the meantime, she married the young poet, Samuel Wesley.</span></p>
<p><span style=""font-size: 9pt;"">Life with Samuel took Susanna from her life-long home in London to a new home over a hundred miles to the north. Samuel was a minister, but life in the rectory was not easy. There was never enough money to feed and clothe the family properly. Twice their house burned. One king after another reigned on the throne of England. And Samuel spent years writing his commentary on the Book of Job.</span></p>
<p><span style=""font-size: 9pt;"">Through it all, Susanna devoted herself to her children - nineteen were born, but only nine lived to grow up. Would little Samuel ever learn to talk? How could she make time to spend alone with each of her children? When should she teach the children to read? And would her life ever count for something? As a young woman, Susanna once said, ""I hope the fire I start will not only burn all of London, but all of the United Kingdom as well. I hope it will burn all over the world.""</span></p>
<p><em><strong><span style=""font-size: 9pt;""><a href=""https://shop.wallbuilders.com/wives-of-the-signers-book"" target=""_blank"">Wives of the Signers</a></span></strong></em></p>
<p><span style=""font-size: 9pt;"">Originally penned in 1912, this historical reprint showcases individual portraits of the fiercely courageous women who endured tremendous hardship as their husbands fought to build an independent nation. Women such as Abigail Adams, Dorothy Quincy Hancock, and Julia Stockton Rush contributed their wisdom, strength, and loyalty to the cause of the Revolution, shaping history as a result.</span></p>
<p><span style=""font-size: 9pt;""><em><strong><a href=""https://shop.wallbuilders.com/women-in-the-american-revolution-nwb10"" target=""_blank"">Women in the American Revolution</a></strong></em></span></p>
<p><span style=""font-size: 10pt;""><span id=""ctl00_wpm_ShowProduct_ctl17_lbFieldCSS""><span style=""font-size: 9pt;"">Women had a variety of roles and made many contributions during the Revolutionary War that you may not have heard of. They were soldiers, messengers, and even spies. Read letters, journals, and eyewitness accounts that tell some of the stories of Women who helped on both sides of the war, from colonist Molly Pitcher to Hessian Baroness von Riedesel, from messenger Deborah Champion to soldier Deborah Sampson.""</span> </span></span></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><span style=""color: #000000; font-size: 10pt; font-family: tahoma,arial,helvetica,sans-serif;"">&nbsp;</span></p>
<p><span style=""color: #000000; font-size: 10pt; font-family: tahoma,arial,helvetica,sans-serif;"">&nbsp;</span></p>
<p>&nbsp;</p>
<p><span style=""color: #000000; font-size: 10pt; font-family: tahoma,arial,helvetica,sans-serif;"">&nbsp;</span></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",0,CCAT16WIH,no,taxable,media,yes,-4,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,100,,FALSE,FALSE,44.95,65,3.1625,8.5,5.5,3.3125,Browse All;
Simple Product,0,Women in the American Revolution (Bargain Bin Book) (NWB10Z),Reprint of an original,"<p><span style=""font-size: 11pt;""><em><strong>Women in the American Revolution<br /></strong></em></span></p>
<p><span style=""font-size: 10pt;""><span id=""ctl00_wpm_ShowProduct_ctl17_lbFieldCSS"">Women had a variety of roles and made many contributions during the Revolutionary War that you may not have heard of. They were soldiers, messengers, and even spies. Read letters, journals, and eyewitness accounts that tell some of the stories of Women who helped on both sides of the war, from colonist Molly Pitcher to Hessian Baroness von Riedesel, from messenger Deborah Champion to soldier Deborah Sampson."" <br /></span></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br /><span style=""font-size: 9pt;"">90 pages </span><br /><span style=""color: #000000; font-size: x-small;""><span style=""font-size: 9pt;"">ISBN-13: 978-1-932663-23-5 </span><br /> </span><br /></span></p>",0,NWB10Z,no,taxable,media,yes,0,FALSE,FALSE,0,no,0,No Backorders,FALSE,1,25,,FALSE,FALSE,7.95,0,0.23,0.1875,5.25,8,Bargain Bin;
Simple Product,0,Women in the American Revolution (NWB10),Reprint of an original,"<p><span style=""font-size: 11pt;""><em><strong>Women in the American Revolution<br /></strong></em></span></p>
<p><span style=""font-size: 10pt;""><span id=""ctl00_wpm_ShowProduct_ctl17_lbFieldCSS"">Women had a variety of roles and made many contributions during the Revolutionary War that you may not have heard of. They were soldiers, messengers, and even spies. Read letters, journals, and eyewitness accounts that tell some of the stories of Women who helped on both sides of the war, from colonist Molly Pitcher to Hessian Baroness von Riedesel, from messenger Deborah Champion to soldier Deborah Sampson."" <br /></span></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br /><span style=""font-size: 9pt;"">90 pages </span><br /><span style=""color: #000000; font-size: x-small;""><span style=""font-size: 9pt;"">ISBN-13: 978-1-932663-23-5 </span><br /> </span><br /></span></p>",1,NWB10,no,taxable,media,yes,7,TRUE,FALSE,0,yes,2,Allow Qty Below0 And Notify Customer,FALSE,1,100,,FALSE,FALSE,7.99,0,0.23,0.1875,5.25,8,Browse All;Books;Historical Reprints;BACK TO SCHOOL SALE;
Simple Product,2104,World War II Puzzle Book (NWB13),World War II Puzzle Book paperback,"<p><span style=""font-size: 12pt;""><em><strong>World War II Puzzle Book<br /></strong></em></span></p>
<p><span style=""font-size: 10pt;""><span id=""ctl00_wpm_ShowProduct_ctl20_lbFieldCSS"">Learn about the leaders, battles, U.S. home front, and many events that led up to and ended World War II, which involved 20 nations across the globe. Test your knowledge of this major world war in 12 fact-filled puzzles, including code breaking, crosswords, Sudoku, and others.</span></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br /><span style=""font-size: 9pt;"">32 pages.</span><br /> <span style=""color: #000000; font-size: x-small;""><span style=""font-size: 9pt;"">ISBN-13: <span id=""ctl00_wpm_SearchPage_ctl03_ProductList_ctl00_cw_Product6_lbFieldCSS"" class=""productattributes"">978-0-9882885-5-3</span></span></span><br /></span></p>",1,NWB13,no,taxable,media,yes,7,FALSE,FALSE,0,yes,0,Allow Qty Below0 And Notify Customer,FALSE,1,10000,,FALSE,FALSE,3.99,0,0.15,0.125,8.5,5.5,Browse All;BACK TO SCHOOL SALE;Books;
Simple Product,0,XTEST Copy of The Founders' Bible (B38),The Founders' Bible (Hardback Edition),"<p><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;"">Order your copy today!</span><br /><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;""> Retail Price: $59.99</span><br /> <br /><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;""> Version: New American Standard Bible (NASB) </span><br /><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;""> Pages: 2,272 </span><br /><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;""> Font: Weidemann (size is comparable to most 11pt-12pt font sizes) </span><br /><br /><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;""> Description:</span><br /><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;"">As America stands at the crossroads of history, there is a need for us to look back and rediscover the vision of those who laid the groundwork and built the foundation that made our nation great. The Founders' Bible will renew your hope and invigorate your passion not only for America, but for the Word of God. Discover the Scriptures that the Founders used as the basis for our original founding documents, see what chapters inspired them in the fight for independence, understand the sacrifices they made because of their Biblically-based beliefs and learn about America as a Christian nation.</span></p>
<p><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 10pt;"">Over 2200 pages, this Bible is chock-full of full-color insert pages on major themes found throughout our founding, highlights little known and relevant insights from the Founders on their commitment to the importance of the Bible, and includes subject index, concordance and Bible maps.</span></p>",0,B38,no,taxable,media,yes,18,TRUE,FALSE,0,yes,50,Allow Qty Below0 And Notify Customer,FALSE,1,10000,,FALSE,FALSE,59.99,0,4.5,2.25,7.625,9.75,Browse All;Bibles;
Simple Product,0,XThe Founders' Bible (Genuine Leather) & Exceptional DVD,The Founders' Bible (Genuine Leather) and Exceptional DVD,"<p style=""text-align: center;""><span style=""font-size: 14pt; color: #333399;""><strong>Charisma Magazine Package</strong></span><br /><span style=""font-size: 14pt; color: #333399;""><strong>Founders' Bible (Genuine Leather) &amp; Exceptional DVD</strong></span><br />(Discount Code found in February 2015 Charisma Magazine)</p>
<p><br /><span style=""font-size: 10pt;"">Genuine Leather Bible Retail Price: $99.99</span><br /><span style=""font-size: 10pt;"">Exceptional DVD Retail Price: $14.95</span></p>
<p><em>The Founders' Bible</em><br /> Version: New American Standard Bible (NASB) <br /> Pages: 2,272 <br /> Font: Weidemann (size is comparable to most 11pt-12pt font sizes) <br /><br /> Description:<br />As America stands at the crossroads of history, there is a need for us to look back and rediscover the vision of those who laid the groundwork and built the foundation that made our nation great. The Founders' Bible will renew your hope and invigorate your passion not only for America, but for the Word of God. Discover the Scriptures that the Founders used as the basis for our original founding documents, see what chapters inspired them in the fight for independence, understand the sacrifices they made because of their Biblically-based beliefs and learn about America as a Christian nation.</p>
<p>Over 2200 pages, this Bible is chock-full of full-color insert pages on major themes found throughout our founding, highlights little known and relevant insights from the Founders on their commitment to the importance of the Bible, and includes subject index, concordance and Bible maps.</p>
<p><em>Exceptional</em> DVD<br />Length: 60 min.<br /><br />Description:<br />America truly is a blessed nation. In so many important categories, she respresents the exception rather than the rule among the nations of the world. Our exceptionalism encompasses great diversity of race, ethnicity, and religion, and has benefited every American.</p>
<p>But today, American Exceptionalism is no longer understood or venerated. Following several decades of indoctrination in both education and politics, many Americans now seem ashamed of their country and feel compelled to apologize to others for it. We have been taught America's flaws but little of its matchless benefits.</p>
<p><em>What produced the blessings we take for granted that so many other nations only dream of?</em> The answer is found in five principles set forth in the Declaration of Independence. Discover these principles and learn what every citizen can do to restore America's greatness.</p>",0,FBSH01,no,taxable,media,yes,0,FALSE,FALSE,0,yes,20,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,114.94,0,4.5,2.19,9.25,7.38,
